"KEYWORDS_PERFORMANCE_REPORT (Apr 1, 2022-Apr 30, 2022)"
Keyword,Keyword ID,Impressions,Clicks,Cost,Conversions,CTR,Day,First page CPC,First position CPC
take out cups,282983399,5,0,0,0.00,0.00%,2022-04-12,0, --
biodegradable food containers,1132548569,6,1,830000,1.00,16.67%,2022-04-12,0, --
take away boxes for food,315083797573,6,0,0,0.00,0.00%,2022-04-12,0, --
a label printer,337153513096,18,0,0,0.00,0.00%,2022-04-12,0, --
sustainable shipping packaging,372209668743,1,0,0,0.00,0.00%,2022-04-12,0, --
custom mugs,10115561,120,1,820000,1.00,0.83%,2022-04-13,0, --
custom lunch cooler,300514400107,4,0,0,0.00,0.00%,2022-04-13,0, --
biodegradable food containers,1132548569,1,1,740000,1.00,100.00%,2022-04-13,0, --
custom printed tags,114339512,1,0,0,0.00,0.00%,2022-04-13,0, --
label stickers for printing,296964536563,5,0,0,0.00,0.00%,2022-04-13,0, --
custom poly bags,28539052,17,1,1020000,1.00,5.88%,2022-04-13,0, --
custom mugs,10115561,109,2,1770000,2.00,1.83%,2022-04-14,0, --
insulated tote bags,296150627180,52,1,820000,1.00,1.92%,2022-04-14,0, --
environmentally friendly food packaging,2013799299,1,0,0,0.00,0.00%,2022-04-14,0, --
sticker making companies,2344841677,5,0,0,0.00,0.00%,2022-04-14,0, --
box packing,19970046,6,0,0,0.00,0.00%,2022-04-14,0, --
product packaging boxes wholesale,297299872941,1,0,0,0.00,0.00%,2022-04-14,0, --
custom poly mailers,4042107134,1,0,0,0.00,0.00%,2022-04-14,0, --
logo printed coffee cups,354752594299,2,0,0,0.00,0.00%,2022-04-15,0, --
disposable takeaway containers,298851015335,1,0,0,0.00,0.00%,2022-04-15,0, --
sticker making companies,2344841677,6,0,0,0.00,0.00%,2022-04-15,0, --
custom mugs,10115561,86,0,0,0.00,0.00%,2022-04-16,0, --
small plastic cup,305572345171,3,0,0,0.00,0.00%,2022-04-16,0, --
black shopping bags,14131980,1,0,0,0.00,0.00%,2022-04-16,0, --
take away boxes for food,315083797573,4,0,0,0.00,0.00%,2022-04-16,0, --
custom printed tags,114339512,1,0,0,0.00,0.00%,2022-04-16,0, --
custom tags and labels,1741364232,2,0,0,0.00,0.00%,2022-04-16,0, --
custom made tags,328470276364,5,0,0,0.00,0.00%,2022-04-16,0, --
label and sticker printer,355501746709,4,0,0,0.00,0.00%,2022-04-16,0, --
poly mailer bags,711181765,2,0,0,0.00,0.00%,2022-04-16,0, --
printed cups,10034236,12,1,760000,1.00,8.33%,2022-04-17,0, --
custom printed shot glasses,630153869,1,0,0,0.00,0.00%,2022-04-17,0, --
custom lunch cooler,300514400107,3,0,0,0.00,0.00%,2022-04-17,0, --
best sticker printing,14424630649,2,0,0,0.00,0.00%,2022-04-17,0, --
custom lunch box,298358757353,1,0,0,0.00,0.00%,2022-04-18,0, --
mug online,10647766,130,0,0,0.00,0.00%,2022-04-19,0, --
custom made coffee mugs,123248875,6,0,0,0.00,0.00%,2022-04-19,0, --
branded coffee cups,1213529396,6,0,0,0.00,0.00%,2022-04-19,0, --
plastic t shirt bags,488011180472,2,1,840000,1.00,50.00%,2022-04-19,0, --
disposable food containers wholesale,296639492840,1,0,0,0.00,0.00%,2022-04-19,0, --
take away boxes for food,315083797573,7,0,0,0.00,0.00%,2022-04-19,0, --
best sticker printing,14424630649,2,0,0,0.00,0.00%,2022-04-19,0, --
tamper evident,10008211,8,0,0,0.00,0.00%,2022-04-20,0, --
mug online,10647766,127,0,0,0.00,0.00%,2022-04-20,0, --
printed coffee cups,125669854,9,0,0,0.00,0.00%,2022-04-20,0, --
insulated tote bags,296150627180,37,1,500000,0.00,2.70%,2022-04-20,0, --
label and print,298270366065,18,0,0,0.00,0.00%,2022-04-20,0, --
a label printer,337153513096,8,0,0,0.00,0.00%,2022-04-20,0, --
folding carton boxes,2101448925,2,0,0,0.00,0.00%,2022-04-20,0, --
tamper evident,10008211,1,0,0,0.00,0.00%,2022-04-21,0, --
custom mugs,10115561,81,2,1400000,2.00,2.47%,2022-04-21,0, --
custom packaging plastic bags,447288118765,2,0,0,0.00,0.00%,2022-04-21,0, --
custom tags and labels,1741364232,5,0,0,0.00,0.00%,2022-04-21,0, --
paper mailers,295633673426,4,0,0,0.00,0.00%,2022-04-21,0, --
picnic thermal tote,33775476949,2,0,0,0.00,0.00%,2022-04-22,0, --
t shirt bags,295545918470,10,0,0,0.00,0.00%,2022-04-22,0, --
biodegradable food containers,1132548569,12,0,0,0.00,0.00%,2022-04-22,0, --
printed coffee cups,125669854,11,0,0,0.00,0.00%,2022-04-23,0, --
food service paper,296134542139,6,0,0,0.00,0.00%,2022-04-24,0, --
custom made coffee mugs,123248875,4,0,0,0.00,0.00%,2022-04-24,0, --
printed coffee cups,125669854,10,1,730000,0.00,10.00%,2022-04-24,0, --
take out cups,282983399,6,0,0,0.00,0.00%,2022-04-24,0, --
mug design,363833236,20,0,0,0.00,0.00%,2022-04-24,0, --
custom tumblers,445766284,17,0,0,0.00,0.00%,2022-04-24,0, --
takeaway cake boxes,296819226690,2,0,0,0.00,0.00%,2022-04-24,0, --
custom brand packaging,320363850914,1,0,0,0.00,0.00%,2022-04-24,0, --
tamper evident,10008211,1,0,0,0.00,0.00%,2022-04-25,0, --
insulated tote bags,296150627180,59,0,0,0.00,0.00%,2022-04-25,0, --
black shopping bags,14131980,4,0,0,0.00,0.00%,2022-04-25,0, --
environmentally friendly food packaging,2013799299,1,0,0,0.00,0.00%,2022-04-25,0, --
custom mugs,10115561,105,1,890000,0.00,0.95%,2022-04-26,0, --
personalized shot glasses,17884360,1,0,0,0.00,0.00%,2022-04-26,0, --
custom coffee mugs,24172830,7,0,0,0.00,0.00%,2022-04-26,0, --
take away boxes for food,315083797573,3,0,0,1.00,0.00%,2022-04-26,0, --
shipping bags,10993011,1,0,0,0.00,0.00%,2022-04-26,0, --
logo printed coffee cups,354752594299,1,0,0,0.00,0.00%,2022-04-27,0, --
take away boxes for food,315083797573,3,0,0,0.00,0.00%,2022-04-27,0, --
printer for printing labels,361175244957,5,0,0,0.00,0.00%,2022-04-27,0, --
custom poly mailers,4042107134,1,0,0,0.00,0.00%,2022-04-27,0, --
food paper supply,375655997496,7,1,720000,1.00,14.29%,2022-04-28,0, --
personalized plastic bags,151615763,1,0,0,0.00,0.00%,2022-04-28,0, --
tamper evident,10008211,2,1,590000,1.00,50.00%,2022-04-29,0, --
printed coffee cups,125669854,4,0,0,0.00,0.00%,2022-04-29,0, --
personalized cooler tote,301307250453,2,0,0,0.00,0.00%,2022-04-29,0, --
sticker making companies,2344841677,9,0,0,0.00,0.00%,2022-04-29,0, --
custom packaging materials,297375217560,1,0,0,0.00,0.00%,2022-04-29,0, --
compostable mailers,422649443699,1,0,0,0.00,0.00%,2022-04-29,0, --
tamper evident,10008211,2,0,0,0.00,0.00%,2022-04-30,0, --
custom insulated lunch bags,298771665276,1,0,0,0.00,0.00%,2022-04-30,0, --
takeaway cake boxes,296819226690,2,0,0,0.00,0.00%,2022-04-30,0, --
food brand packaging,590684818957,1,0,0,0.00,0.00%,2022-04-30,0, --
label and print,298270366065,21,0,0,0.00,0.00%,2022-04-30,0, --
box packaging wholesale,320363848474,2,0,0,0.00,0.00%,2022-04-30,0, --
custom mugs,10115561,81,2,1330000,2.00,2.47%,2022-04-01,0, --
disposable food containers wholesale,296639492840,1,0,0,0.00,0.00%,2022-04-01,0, --
branded labels,295435309580,1,0,0,0.00,0.00%,2022-04-01,0, --
personalized plastic bags,151615763,1,0,0,0.00,0.00%,2022-04-01,0, --
custom coffee cups,25717986,1,0,0,0.00,0.00%,2022-04-02,0, --
box packing,19970046,4,1,980000,0.00,25.00%,2022-04-02,0, --
custom lunch box,298358757353,3,0,0,0.00,0.00%,2022-04-03,0, --
personalized cooler tote,301307250453,3,0,0,0.00,0.00%,2022-04-03,0, --
plastic t shirt bags,488011180472,1,0,0,0.00,0.00%,2022-04-03,0, --
environmentally friendly food packaging,2013799299,1,0,0,0.00,0.00%,2022-04-03,0, --
custom coffee mugs,24172830,13,1,1030000,1.00,7.69%,2022-04-04,0, --
black shopping bags,14131980,3,0,0,0.00,0.00%,2022-04-04,0, --
personalised tape,297641209911,1,1,1040000,1.00,100.00%,2022-04-04,0, --
label and sticker printer,355501746709,7,0,0,0.00,0.00%,2022-04-04,0, --
custom design packaging,752781604,1,0,0,0.00,0.00%,2022-04-04,0, --
custom coffee mugs,24172830,12,0,0,0.00,0.00%,2022-04-05,0, --
brown take out bags,309824840520,1,0,0,0.00,0.00%,2022-04-01,0, --
custom disposable coffee cups,5113322677,1,0,0,0.00,0.00%,2022-04-01,0, --
custom coffee cups paper,10996926439,1,0,0,0.00,0.00%,2022-04-01,0, --
print your label,430209791984,2,0,0,0.00,0.00%,2022-04-01,0, --
custom coffee cups paper,10996926439,1,0,0,0.00,0.00%,2022-04-02,0, --
buy plastic cups in bulk,12489367281,3,0,0,0.00,0.00%,2022-04-02,0, --
take away food containers,295454068230,1,0,0,0.00,0.00%,2022-04-02,0, --
custom sandwich wrap paper,314704091198,2,0,0,0.00,0.00%,2022-04-03,0, --
custom printed tapes,49554488,2,0,0,0.00,0.00%,2022-04-03,0, --
eco friendly disposable food containers,296639494240,3,0,0,0.00,0.00%,2022-04-04,0, --
take away food packaging supplies,296639504800,2,0,0,0.00,0.00%,2022-04-04,0, --
custom printed food boxes,320363852154,2,0,0,0.00,0.00%,2022-04-04,0, --
food delivery packaging,488258604672,5,0,0,0.00,0.00%,2022-04-04,0, --
custom bubble mailers,300569011096,3,0,0,0.00,0.00%,2022-04-04,0, --
take away packs,298416593907,1,0,0,0.00,0.00%,2022-04-05,0, --
printed labels,19311201,10,0,0,0.00,0.00%,2022-04-05,0, --
custom sandwich wrap paper,314704091198,2,1,870000,1.00,50.00%,2022-04-06,0, --
custom printed mugs,10034156,10,1,490000,1.00,10.00%,2022-04-06,0, --
custom coffee cups paper,10996926439,4,1,760000,1.00,25.00%,2022-04-06,0, --
custom food containers,1227438514,6,1,800000,1.00,16.67%,2022-04-06,0, --
takeout box,302055261337,1,0,0,0.00,0.00%,2022-04-06,0, --
food branding and packaging,590684818997,1,0,0,0.00,0.00%,2022-04-06,0, --
labels to print on,296370686322,1,0,0,0.00,0.00%,2022-04-06,0, --
environmental bags,1276982299,2,0,0,0.00,0.00%,2022-04-06,0, --
custom retail box,320363852594,1,0,0,0.00,0.00%,2022-04-06,0, --
eco product packaging,304628092292,2,0,0,0.00,0.00%,2022-04-06,0, --
personalized coffee cups,31901060,2,0,0,0.00,0.00%,2022-04-07,0, --
custom coffee cups paper,10996926439,7,0,0,0.00,0.00%,2022-04-07,0, --
branded insulated bags,361025871257,5,0,0,0.00,0.00%,2022-04-07,0, --
food delivery packaging,488258604672,6,0,0,0.00,0.00%,2022-04-07,0, --
print my stickers,297174817111,16,0,0,0.00,0.00%,2022-04-07,0, --
create your own label,298365297581,24,1,1070000,1.00,4.17%,2022-04-07,0, --
get custom stickers printed,317215415038,1,0,0,0.00,0.00%,2022-04-07,0, --
custom carton packaging,295569166926,2,0,0,0.00,0.00%,2022-04-07,0, --
large padded shipping envelopes,346520936369,1,0,0,0.00,0.00%,2022-04-07,0, --
promotional coffee cups,25594531,3,0,0,0.00,0.00%,2022-04-08,0, --
get custom stickers printed,317215415038,2,0,0,0.00,0.00%,2022-04-08,0, --
print packaging,88772150,1,0,0,0.00,0.00%,2022-04-08,0, --
imprinted mugs,10973091,6,0,0,0.00,0.00%,2022-04-09,0, --
take away food containers,295454068230,1,0,0,0.00,0.00%,2022-04-09,0, --
personalised greaseproof paper,300821878787,4,0,0,0.00,0.00%,2022-04-10,0, --
personalized coffee cups,31901060,4,0,0,0.00,0.00%,2022-04-10,0, --
customized cups,39151990,118,0,0,0.00,0.00%,2022-04-10,0, --
buy plastic cups in bulk,12489367281,8,0,0,0.00,0.00%,2022-04-10,0, --
logo printed paper cups,346491059922,1,0,0,0.00,0.00%,2022-04-10,0, --
eco friendly take out boxes,328029581754,1,0,0,0.00,0.00%,2022-04-10,0, --
printed labels,19311201,5,0,0,0.00,0.00%,2022-04-10,0, --
custom printed t shirt bags,297522085148,1,0,0,0.00,0.00%,2022-04-10,0, --
custom mailing boxes,3627788436,3,0,0,0.00,0.00%,2022-04-10,0, --
personalized coffee mugs,15024350,1,0,0,0.00,0.00%,2022-04-11,0, --
take out packaging,297414919086,2,0,0,0.00,0.00%,2022-04-11,0, --
chinese food containers,295240379026,4,0,0,0.00,0.00%,2022-04-11,0, --
take away food containers,295454068230,2,0,0,0.00,0.00%,2022-04-11,0, --
stickers & labels,296683494605,21,2,2250000,2.00,9.52%,2022-04-11,0, --
personalised greaseproof paper,300821878787,1,0,0,0.00,0.00%,2022-04-12,0, --
personalized mugs,11356761,10,1,830000,1.00,10.00%,2022-04-12,0, --
custom mugs cheap,296600967963,5,0,0,0.00,0.00%,2022-04-12,0, --
personalised greaseproof paper,300821878787,3,1,830000,1.00,33.33%,2022-04-13,0, --
custom printed mugs,10034156,10,1,800000,1.00,10.00%,2022-04-13,0, --
personalized coffee mugs,15024350,3,0,0,0.00,0.00%,2022-04-13,0, --
cups printed,43545360,3,0,0,0.00,0.00%,2022-04-13,0, --
branded plastic bags,296029172119,1,0,0,0.00,0.00%,2022-04-13,0, --
custom packaging boxes,827037725,2,0,0,0.00,0.00%,2022-04-13,0, --
custom printed mugs,10034156,5,0,0,0.00,0.00%,2022-04-14,0, --
buy plastic cups in bulk,12489367281,6,1,820000,1.00,16.67%,2022-04-14,0, --
branded insulated bags,361025871257,1,0,0,0.00,0.00%,2022-04-14,0, --
eco friendly disposable food containers,296639494240,3,0,0,0.00,0.00%,2022-04-14,0, --
environmental bags,1276982299,1,0,0,0.00,0.00%,2022-04-14,0, --
branded plastic bags,296029172119,6,0,0,0.00,0.00%,2022-04-14,0, --
custom mailing boxes,3627788436,1,0,0,0.00,0.00%,2022-04-14,0, --
personalized coffee mugs,15024350,1,0,0,0.00,0.00%,2022-04-15,0, --
promotional coffee cups,25594531,3,0,0,0.00,0.00%,2022-04-15,0, --
promotional insulated bags,848300186,1,0,0,0.00,0.00%,2022-04-15,0, --
promotional lunch boxes,301521619652,16,1,740000,1.00,6.25%,2022-04-16,0, --
personalized mugs,11356761,16,1,740000,1.00,6.25%,2022-04-17,0, --
promotional coffee cups,25594531,1,0,0,0.00,0.00%,2022-04-17,0, --
take away food containers,295454068230,1,0,0,0.00,0.00%,2022-04-17,0, --
print your label,430209791984,5,0,0,0.00,0.00%,2022-04-17,0, --
custom mailer boxes,296653021330,1,0,0,0.00,0.00%,2022-04-17,0, --
create your own mug,380046387,2,0,0,0.00,0.00%,2022-04-18,0, --
printed poly bag,12618810,7,0,0,0.00,0.00%,2022-04-18,0, --
biodegradable package,333860712404,5,1,1050000,1.00,20.00%,2022-04-18,0, --
custom mugs cheap,296600967963,2,0,0,0.00,0.00%,2022-04-19,0, --
logo printed paper cups,346491059922,1,0,0,0.00,0.00%,2022-04-19,0, --
eco friendly disposable food containers,296639494240,2,1,910000,1.00,50.00%,2022-04-19,0, --
business custom stickers,920582745556,10,0,0,0.00,0.00%,2022-04-19,0, --
custom mailer boxes,296653021330,1,0,0,0.00,0.00%,2022-04-19,0, --
bubble mailers,10220801,4,0,0,0.00,0.00%,2022-04-19,0, --
logo on mugs,593849120,6,0,0,0.00,0.00%,2022-04-20,0, --
custom mugs cheap,296600967963,4,0,0,0.00,0.00%,2022-04-20,0, --
logo printed paper cups,346491059922,1,0,0,0.00,0.00%,2022-04-20,0, --
shipping packaging bags,337415397761,3,0,0,0.00,0.00%,2022-04-20,0, --
personalised greaseproof paper,300821878787,4,1,760000,1.00,25.00%,2022-04-21,0, --
custom printed mugs,10034156,12,1,730000,1.00,8.33%,2022-04-21,0, --
personalized travel mugs,21718273,4,0,0,0.00,0.00%,2022-04-21,0, --
custom coffee cups with logo,298292940217,1,0,0,0.00,0.00%,2022-04-21,0, --
branded logo cups,736773062871,2,0,0,0.00,0.00%,2022-04-21,0, --
takeout box,302055261337,4,0,0,0.00,0.00%,2022-04-21,0, --
printed labels,19311201,4,0,0,0.00,0.00%,2022-04-21,0, --
print your label,430209791984,5,0,0,0.00,0.00%,2022-04-21,0, --
kraft paper mailers,319827317674,1,0,0,0.00,0.00%,2022-04-21,0, --
brown take out bags,309824840520,2,0,0,0.00,0.00%,2022-04-22,0, --
create your own mug,380046387,8,0,0,0.00,0.00%,2022-04-22,0, --
logo on mugs,593849120,18,0,0,0.00,0.00%,2022-04-22,0, --
custom disposable coffee cups,5113322677,2,0,0,0.00,0.00%,2022-04-22,0, --
promotional insulated lunch bags,1098426185,1,0,0,0.00,0.00%,2022-04-22,0, --
personalised greaseproof paper,300821878787,3,0,0,0.00,0.00%,2022-04-23,0, --
imprinted mugs,10973091,15,0,0,0.00,0.00%,2022-04-23,0, --
buy plastic cups in bulk,12489367281,5,0,0,0.00,0.00%,2022-04-23,0, --
print my stickers,297174817111,5,0,0,0.00,0.00%,2022-04-23,0, --
biodegradable mailing bags,6299271341,1,0,0,0.00,0.00%,2022-04-23,0, --
take away food packaging supplies,296639504800,3,1,680000,0.00,33.33%,2022-04-25,0, --
mailer bags,441073398,1,0,0,0.00,0.00%,2022-04-25,0, --
custom mailing boxes,3627788436,1,0,0,0.00,0.00%,2022-04-25,0, --
custom coffee cups with logo,298292940217,1,0,0,0.00,0.00%,2022-04-26,0, --
promotional insulated bags,848300186,1,0,0,0.00,0.00%,2022-04-26,0, --
eco poly bags,311909154875,4,0,0,0.00,0.00%,2022-04-26,0, --
moving boxes,10044880,1,0,0,0.00,0.00%,2022-04-26,0, --
eco friendly packaging supplies,298190654319,1,0,0,0.00,0.00%,2022-04-26,0, --
promotional insulated lunch bags,1098426185,1,0,0,0.00,0.00%,2022-04-28,0, --
printed poly bag,12618810,3,0,0,0.00,0.00%,2022-04-28,0, --
print packaging,88772150,2,1,1000000,1.00,50.00%,2022-04-28,0, --
custom retail box,320363852594,1,0,0,0.00,0.00%,2022-04-28,0, --
create your own mug,380046387,2,0,0,0.00,0.00%,2022-04-29,0, --
take out packaging,297414919086,1,0,0,0.00,0.00%,2022-04-29,0, --
branded insulated bags,361025871257,2,0,0,0.00,0.00%,2022-04-29,0, --
take away food containers,295454068230,1,0,0,0.00,0.00%,2022-04-29,0, --
get custom stickers printed,317215415038,3,0,0,0.00,0.00%,2022-04-29,0, --
custom carton packaging,295569166926,1,1,910000,1.00,100.00%,2022-04-29,0, --
custom packaging plastic bags,447288118765,1,0,0,0.00,0.00%,2022-04-29,0, --
imprinted mugs,10973091,2,0,0,0.00,0.00%,2022-04-30,0, --
logo on mugs,593849120,21,0,0,0.00,0.00%,2022-04-30,0, --
custom mugs cheap,296600967963,3,0,0,0.00,0.00%,2022-04-30,0, --
take out packaging,297414919086,1,0,0,0.00,0.00%,2022-04-30,0, --
corrugated box suppliers,297665629658,1,0,0,0.00,0.00%,2022-04-30,0, --
biodegradable package,333860712404,1,0,0,0.00,0.00%,2022-04-30,0, --
restaurant paper supplies,298994669480,5,1,660000,1.00,20.00%,2022-04-01,0, --
custom sandwich wrap paper,314704091198,4,0,0,0.00,0.00%,2022-04-01,0, --
eco friendly take out boxes,328029581754,1,0,0,0.00,0.00%,2022-04-01,0, --
eco food packaging,3194684424,2,0,0,0.00,0.00%,2022-04-01,0, --
print my stickers,297174817111,10,2,1680000,0.00,20.00%,2022-04-01,0, --
custom mailing boxes,3627788436,3,0,0,0.00,0.00%,2022-04-01,0, --
custom sandwich wrap paper,314704091198,2,0,0,0.00,0.00%,2022-04-02,0, --
branded food paper,886343279264,1,0,0,0.00,0.00%,2022-04-02,0, --
personalized travel mugs,21718273,1,0,0,0.00,0.00%,2022-04-02,0, --
customized cups,39151990,4,0,0,0.00,0.00%,2022-04-02,0, --
custom mugs cheap,296600967963,2,0,0,0.00,0.00%,2022-04-02,0, --
food branding and packaging,590684818997,2,0,0,0.00,0.00%,2022-04-02,0, --
custom printed tapes,49554488,1,0,0,0.00,0.00%,2022-04-02,0, --
stickers & labels,296683494605,12,0,0,0.00,0.00%,2022-04-02,0, --
custom printed mugs,10034156,11,0,0,0.00,0.00%,2022-04-03,0, --
custom food containers,1227438514,7,0,0,0.00,0.00%,2022-04-03,0, --
take away packs,298416593907,1,0,0,0.00,0.00%,2022-04-03,0, --
stickers & labels,296683494605,10,0,0,0.00,0.00%,2022-04-03,0, --
create your own label,298365297581,23,0,0,0.00,0.00%,2022-04-03,0, --
personalized coffee mugs,15024350,1,0,0,0.00,0.00%,2022-04-04,0, --
custom insulated tumblers,1097825585,1,0,0,0.00,0.00%,2022-04-04,0, --
custom mugs cheap,296600967963,2,0,0,0.00,0.00%,2022-04-04,0, --
branded insulated bags,361025871257,10,1,830000,1.00,10.00%,2022-04-04,0, --
logo on mugs,593849120,14,0,0,0.00,0.00%,2022-04-05,0, --
custom insulated tumblers,1097825585,7,0,0,0.00,0.00%,2022-04-05,0, --
branded insulated bags,361025871257,8,1,820000,1.00,12.50%,2022-04-05,0, --
custom printed tapes,49554488,3,0,0,0.00,0.00%,2022-04-05,0, --
stickers & labels,296683494605,14,2,1920000,2.00,14.29%,2022-04-05,0, --
polythene recycling,297847537581,2,0,0,0.00,0.00%,2022-04-05,0, --
biodegradable package,333860712404,2,1,940000,1.00,50.00%,2022-04-05,0, --
print my stickers,297174817111,16,0,0,0.00,0.00%,2022-04-06,0, --
create your own label,298365297581,47,0,0,0.00,0.00%,2022-04-06,0, --
shipping bubble mailers,295290327342,1,0,0,0.00,0.00%,2022-04-06,0, --
custom packaging plastic bags,447288118765,1,0,0,0.00,0.00%,2022-04-06,0, --
personalised greaseproof paper,300821878787,1,0,0,0.00,0.00%,2022-04-07,0, --
imprinted mugs,10973091,10,1,770000,1.00,10.00%,2022-04-07,0, --
custom disposable coffee cups,5113322677,2,0,0,0.00,0.00%,2022-04-07,0, --
promotional insulated bags,848300186,1,0,0,0.00,0.00%,2022-04-07,0, --
custom printed lunch bags,299278316588,1,0,0,0.00,0.00%,2022-04-07,0, --
environmental bags,1276982299,1,0,0,0.00,0.00%,2022-04-07,0, --
print packaging,88772150,6,1,1070000,1.00,16.67%,2022-04-07,0, --
custom bubble mailers,300569011096,2,1,1050000,1.00,50.00%,2022-04-07,0, --
eco product packaging,304628092292,5,0,0,0.00,0.00%,2022-04-07,0, --
mug printing,12187430,10,0,0,0.00,0.00%,2022-04-08,0, --
customized cups,39151990,6,0,0,0.00,0.00%,2022-04-08,0, --
bulk personalized coffee mugs,297984964205,1,0,0,0.00,0.00%,2022-04-08,0, --
promotional insulated bags,848300186,1,0,0,0.00,0.00%,2022-04-08,0, --
custom packaging boxes,827037725,1,0,0,0.00,0.00%,2022-04-08,0, --
custom mailing boxes,3627788436,2,0,0,0.00,0.00%,2022-04-08,0, --
customized cups,39151990,10,0,0,0.00,0.00%,2022-04-09,0, --
buy plastic cups in bulk,12489367281,6,0,0,0.00,0.00%,2022-04-09,0, --
take out packaging,297414919086,1,0,0,0.00,0.00%,2022-04-09,0, --
business custom stickers,920582745556,10,0,0,0.00,0.00%,2022-04-09,0, --
corrugated box suppliers,297665629658,1,0,0,0.00,0.00%,2022-04-09,0, --
personalized travel mugs,21718273,1,0,0,0.00,0.00%,2022-04-10,0, --
custom printed mugs,10034156,13,0,0,0.00,0.00%,2022-04-11,0, --
mug printing,12187430,11,0,0,0.00,0.00%,2022-04-11,0, --
custom food containers,1227438514,7,0,0,0.00,0.00%,2022-04-11,0, --
food delivery packaging,488258604672,1,0,0,0.00,0.00%,2022-04-11,0, --
